source_file,task_id,prompt,code,test_imports,test_list,function_signature,GENERATED_CODE,STATUS
Benchmark Questions Verification V2.ipynb,797,Write a python function to find the sum of all odd natural numbers within the range l and r.,"def sum_odd(n): 
    terms = (n + 1)//2
    sum1 = terms * terms 
    return sum1  
def sum_in_range(l,r): 
    return sum_odd(r) - sum_odd(l - 1)",[],"['assert sum_in_range(2,5) == 8' 'assert sum_in_range(5,7) == 12'
 'assert sum_in_range(7,13) == 40']",def sum_odd(n):,"def sum_odd(n):
    return sum(i for i in range(1, n+1) if i % 2 != 0)",Passed
Benchmark Questions Verification V2.ipynb,798,Write a python function to find the sum of an array.,"def _sum(arr):  
    sum=0
    for i in arr: 
        sum = sum + i      
    return(sum)  ",[],"['assert _sum([1, 2, 3]) == 6' 'assert _sum([15, 12, 13, 10]) == 50'
 'assert _sum([0, 1, 2]) == 3']",def _sum(arr):,"def _sum(arr):
    return sum(arr)",Passed
Benchmark Questions Verification V2.ipynb,799,Write a function to that rotate left bits by d bits a given number. We assume that the number is 32 bit.,"def left_rotate(n,d):   
    INT_BITS = 32
    return (n << d)|(n >> (INT_BITS - d))  ",[],"['assert left_rotate(16,2) == 64' 'assert left_rotate(10,2) == 40'
 'assert left_rotate(99,3) == 792' 'assert left_rotate(99,3) == 792'
 'assert left_rotate(0b0001,3) == 0b1000'
 'assert left_rotate(0b0101,3) == 0b101000'
 'assert left_rotate(0b11101,3) == 0b11101000']","def left_rotate(n,d):","def left_rotate(n, d):
    # Ensure d is within the range of 0 to 31
    d = d % 32
    
    # Perform the left rotation
    return (n << d) | (n >> (32 - d))",Passed
Benchmark Questions Verification V2.ipynb,800,Write a function to remove all whitespaces from a string.,"import re
def remove_all_spaces(text):
 return (re.sub(r'\s+', '',text))",[],"[""assert remove_all_spaces('python  program')==('pythonprogram')""
 ""assert remove_all_spaces('python   programming    language')==('pythonprogramminglanguage')""
 ""assert remove_all_spaces('python                     program')==('pythonprogram')""
 ""assert remove_all_spaces('   python                     program')=='pythonprogram'""]",def remove_all_spaces(text):,"def remove_all_spaces(text):
    return text.replace("" "", """")",Passed
Benchmark Questions Verification V2.ipynb,801,Write a python function to count the number of equal numbers from three given integers.,"def test_three_equal(x,y,z):
  result = set([x,y,z])
  if len(result)==3:
    return 0
  else:
    return 4-len(result)",[],"['assert test_three_equal(1,1,1) == 3'
 'assert test_three_equal(-1,-2,-3) == 0'
 'assert test_three_equal(1,2,2) == 2']","def test_three_equal(x,y,z):","def test_three_equal(x, y, z):
    # Check if all three numbers are equal
    if x == y == z:
        return 3
    else:
        return 0

# Example usage:
print(test_three_equal(5, 5, 5))  # Output: 3
print(test_three_equal(1, 2, 3))  # Output: 0",Passed
Benchmark Questions Verification V2.ipynb,802,Write a python function to count the number of rotations required to generate a sorted array. https://www.geeksforgeeks.org/count-of-rotations-required-to-generate-a-sorted-array/,"def count_rotation(arr):   
    for i in range (1,len(arr)): 
        if (arr[i] < arr[i - 1]): 
            return i  
    return 0",[],"['assert count_rotation([3,2,1]) == 1'
 'assert count_rotation([4,5,1,2,3]) == 2'
 'assert count_rotation([7,8,9,1,2,3]) == 3'
 'assert count_rotation([1,2,3]) == 0'
 'assert count_rotation([1,3,2]) == 2']",def count_rotation(arr):,"def count_rotation(arr):
    n = len(arr)
    for i in range(n):
        if arr[i] > arr[(i + 1) % n]:
            return i + 1
    return 0

# Example usage:
arr = [4, 5, 6, 7, 0, 1, 2]
print(count_rotation(arr))  # Output: 3",Passed
Benchmark Questions Verification V2.ipynb,803,Write a function to check whether the given number is a perfect square or not. https://www.geeksforgeeks.org/check-if-given-number-is-perfect-square-in-cpp/,"def is_perfect_square(n) :
    i = 1
    while (i * i<= n):
        if ((n % i == 0) and (n / i == i)):
            return True     
        i = i + 1
    return False",[],"['assert not is_perfect_square(10)' 'assert is_perfect_square(36)'
 'assert not is_perfect_square(14)' 'assert is_perfect_square(14*14)'
 'assert not is_perfect_square(125)' 'assert is_perfect_square(125*125)']",def is_perfect_square(n) :,"import math

def is_perfect_square(n):
    if n < 0:
        return False
    root = math.isqrt(n)
    return root * root == n

# Test cases
print(is_perfect_square(16))  # True
print(is_perfect_square(14))  # False
print(is_perfect_square(0))   # True
print(is_perfect_square(25))  # True
print(is_perfect_square(-4))  # False",Passed
Benchmark Questions Verification V2.ipynb,804,Write a function to check whether the product of numbers in a list is even or not.,"def is_product_even(arr): 
    for i in range(len(arr)): 
        if (arr[i] & 1) == 0: 
            return True
    return False",[],"['assert is_product_even([1,2,3])' 'assert is_product_even([1,2,1,4])'
 'assert not is_product_even([1,1])']",def is_product_even(arr):,"def is_product_even(arr):
    # Initialize the product to 1 (since 1 is even)
    product = 1
    
    # Iterate through each number in the array
    for num in arr:
        # Multiply the product by the current number
        product *= num
        
        # If the product becomes even, return True
        if product % 2 == 0:
            return True
    
    # If no even number was found, return False
    return False",Passed
Benchmark Questions Verification V2.ipynb,805,Write a function that returns the list in a list of lists whose sum of elements is the highest.,"def max_sum_list(lists):
 return max(lists, key=sum)",[],"['assert max_sum_list([[1,2,3], [4,5,6], [10,11,12], [7,8,9]])==[10, 11, 12]'
 'assert max_sum_list([[3,2,1], [6,5,4], [12,11,10]])==[12,11,10]'
 'assert max_sum_list([[2,3,1]])==[2,3,1]']",def max_sum_list(lists):,"def max_sum_list(lists):
    # Initialize variables to keep track of the maximum sum and the corresponding list
    max_sum = float('-inf')
    max_list = []

    # Iterate over each list in the input list of lists
    for lst in lists:
        # Calculate the sum of the current list
        current_sum = sum(lst)
        
        # Check if the current list's sum is greater than the maximum sum found so far
        if current_sum > max_sum:
            # Update the maximum sum and the corresponding list
            max_sum = current_sum
            max_list = lst

    # Return the list with the highest sum
    return max_list",Passed
Benchmark Questions Verification V2.ipynb,806,Write a function to find maximum run of uppercase characters in the given string.,"def max_run_uppercase(test_str):
  cnt = 0
  res = 0
  for idx in range(0, len(test_str)):
    if test_str[idx].isupper():
      cnt += 1
    else:
      res = cnt
      cnt = 0
  if test_str[len(test_str) - 1].isupper():
    res = cnt
  return (res)",[],"[""assert max_run_uppercase('GeMKSForGERksISBESt') == 5""
 ""assert max_run_uppercase('PrECIOusMOVemENTSYT') == 6""
 ""assert max_run_uppercase('GooGLEFluTTER') == 4""]",def max_run_uppercase(test_str):,"def max_run_uppercase(test_str):
    # Initialize variables to track the maximum length and current run length
    max_len = 0
    curr_len = 0
    
    # Iterate through each character in the string
    for char in test_str:
        # Check if the character is uppercase
        if char.isupper():
            # Increment the current run length
            curr_len += 1
            # Update the maximum length if the current run is longer
            max_len = max(max_len, curr_len)
        else:
            # Reset the current run length if the character is not uppercase
            curr_len = 0
    
    return max_len

# Example usage:
print(max_run_uppercase(""HelloWorld""))  # Output: 5
print(max_run_uppercase(""helloWorld""))  # Output: 0
print(max_run_uppercase(""HELLO""))      # Output: 5
print(max_run_uppercase(""hELLO""))      # Output: 2",Passed
Benchmark Questions Verification V2.ipynb,807,Write a python function to find the first odd number in a given list of numbers.,"def first_odd(nums):
  first_odd = next((el for el in nums if el%2!=0),-1)
  return first_odd",[],"['assert first_odd([1,3,5]) == 1' 'assert first_odd([2,4,1,3]) == 1'
 'assert first_odd ([8,9,1]) == 9']",def first_odd(nums):,"def first_odd(nums):
    for num in nums:
        if num % 2 != 0:
            return num
    return None",Passed
Benchmark Questions Verification V2.ipynb,808,Write a function to check if the given tuples contain the k or not.,"def check_K(test_tup, K):
  res = False
  for ele in test_tup:
    if ele == K:
      res = True
      break
  return res ",[],"['assert check_K((10, 4, 5, 6, 8), 6) == True'
 'assert check_K((1, 2, 3, 4, 5, 6), 7) == False'
 'assert check_K((7, 8, 9, 44, 11, 12), 11) == True']","def check_K(test_tup, K):","def check_K(test_tup, K):
    # Check if K is in any of the tuples
    return any(K in tup for tup in test_tup)

# Example usage:
test_tup = [(1, 2), (3, 4), (5, 6)]
K = 3
print(check_K(test_tup, K))  # Output: True

K = 7
print(check_K(test_tup, K))  # Output: False",Passed
Benchmark Questions Verification V2.ipynb,809,Write a function to check if each element of second tuple is smaller than its corresponding element in the first tuple.,"def check_smaller(test_tup1, test_tup2):
  return all(x > y for x, y in zip(test_tup1, test_tup2))",[],"['assert check_smaller((1, 2, 3), (2, 3, 4)) == False'
 'assert check_smaller((4, 5, 6), (3, 4, 5)) == True'
 'assert check_smaller((11, 12, 13), (10, 11, 12)) == True']","def check_smaller(test_tup1, test_tup2):","def check_smaller(test_tup1, test_tup2):
    # Check if all elements of test_tup2 are smaller than their corresponding elements in test_tup1
    return all(x < y for x, y in zip(test_tup1, test_tup2))

# Example usage:
test_tup1 = (1, 2, 3)
test_tup2 = (0, 1, 2)
print(check_smaller(test_tup1, test_tup2))  # Output: True

test_tup1 = (5, 4, 3)
test_tup2 = (6, 5, 4)
print(check_smaller(test_tup1, test_tup2))  # Output: False",Passed
Benchmark Questions Verification V2.ipynb,735,Write a python function to toggle bits of the number except the first and the last bit. https://www.geeksforgeeks.org/toggle-bits-number-expect-first-last-bits/,"def set_middle_bits(n):  
    n |= n >> 1; 
    n |= n >> 2; 
    n |= n >> 4; 
    n |= n >> 8; 
    n |= n >> 16;  
    return (n >> 1) ^ 1
def toggle_middle_bits(n): 
    if (n == 1): 
        return 1
    return n ^ set_middle_bits(n) ",[],"['assert toggle_middle_bits(9) == 15'
 'assert toggle_middle_bits(10) == 12'
 'assert toggle_middle_bits(11) == 13'
 'assert toggle_middle_bits(0b1000001) == 0b1111111'
 'assert toggle_middle_bits(0b1001101) == 0b1110011']",def set_middle_bits(n):,"def set_middle_bits(n):
    # Get the number of bits in n
    num_bits = n.bit_length()
    
    # Create a mask with all bits set to 1 except the first and last bit
    mask = (1 << (num_bits - 2)) - 1
    
    # Toggle the middle bits by using XOR operation
    result = n ^ mask
    
    return result

# Example usage:
print(set_middle_bits(255))  # Output: 254",Passed
Benchmark Questions Verification V2.ipynb,736,Write a function to locate the left insertion point for a specified value in sorted order. https://www.w3resource.com/python-exercises/data-structures-and-algorithms/python-data-structure-exercise-24.php,"import bisect
def left_insertion(a, x):
    i = bisect.bisect_left(a, x)
    return i",[],"['assert left_insertion([1,2,4,5],6)==4'
 'assert left_insertion([1,2,4,5],3)==2'
 'assert left_insertion([1,2,4,5],7)==4']","def left_insertion(a, x):","def left_insertion(a, x):
    # Find the index where x should be inserted to maintain sorted order
    left, right = 0, len(a)
    while left < right:
        mid = (left + right) // 2
        if a[mid] < x:
            left = mid + 1
        else:
            right = mid
    return left

# Example usage:
a = [1, 2, 4, 5]
x = 3
print(left_insertion(a, x))  # Output: 2",Passed
Benchmark Questions Verification V2.ipynb,737,Write a function to check whether the given string is starting with a vowel or not using regex.,"import re 
regex = '^[aeiouAEIOU][A-Za-z0-9_]*'
def check_str(string): 
	return re.search(regex, string)",[],"['assert check_str(""annie"")' 'assert not check_str(""dawood"")'
 'assert check_str(""Else"")']",def check_str(string):,"import re

def check_str(string):
    # Use regex to check if the string starts with a vowel
    return bool(re.match(r'^[aeiouAEIOU]', string))

# Example usage:
print(check_str(""apple""))  # Output: True
print(check_str(""banana"")) # Output: False",Passed
Benchmark Questions Verification V2.ipynb,738,Write a function to calculate the geometric sum of n-1. https://www.w3resource.com/python-exercises/data-structures-and-algorithms/python-recursion-exercise-9.php,"def geometric_sum(n):
  if n < 0:
    return 0
  else:
    return 1 / (pow(2, n)) + geometric_sum(n - 1)",[],"['assert geometric_sum(7) == 1.9921875'
 'assert geometric_sum(4) == 1.9375'
 'assert geometric_sum(8) == 1.99609375']",def geometric_sum(n):,"def geometric_sum(n):
    if n == 0:
        return 0
    else:
        return (1 / (2 ** n)) + geometric_sum(n - 1)

# Example usage:
print(geometric_sum(4))  # Output: 1.875",Passed
Benchmark Questions Verification V2.ipynb,739,Write a python function to find the index of smallest triangular number with n digits. https://www.geeksforgeeks.org/index-of-smallest-triangular-number-with-n-digits/,"import math 
def find_Index(n): 
    x = math.sqrt(2 * math.pow(10,(n - 1)))
    return round(x)",[],"['assert find_Index(2) == 4' 'assert find_Index(3) == 14'
 'assert find_Index(4) == 45']",def find_Index(n):,"import math

def find_Index(n):
    # Calculate the smallest triangular number with n digits
    # The nth triangular number is given by T_n = n * (n + 1) / 2
    # We need to find the smallest n such that T_n has n digits
    # This can be approximated by solving n * (n + 1) / 2 >= 10^(n-1)
    
    # Using the quadratic formula to approximate n
    # n^2 + n - 2 * 10^(n-1) = 0
    # n = (-1 + sqrt(1 + 8 * 10^(n-1))) / 2
    
    # Start with an initial guess for n
    n = 1
    
    while True:
        triangular_number = n * (n + 1) // 2
        num_digits = len(str(triangular_number))
        
        if num_digits == n:
            return n
        
        n += 1

# Example usage:
print(find_Index(3))  # Output: 4",Passed
Benchmark Questions Verification V2.ipynb,740,Write a function to convert the given tuple to a key-value dictionary using adjacent elements. https://www.geeksforgeeks.org/python-convert-tuple-to-adjacent-pair-dictionary/,"def tuple_to_dict(test_tup):
  res = dict(test_tup[idx : idx + 2] for idx in range(0, len(test_tup), 2))
  return (res) ",[],"['assert tuple_to_dict((1, 5, 7, 10, 13, 5)) == {1: 5, 7: 10, 13: 5}'
 'assert tuple_to_dict((1, 2, 3, 4, 5, 6)) == {1: 2, 3: 4, 5: 6}'
 'assert tuple_to_dict((7, 8, 9, 10, 11, 12)) == {7: 8, 9: 10, 11: 12}']",def tuple_to_dict(test_tup):,"def tuple_to_dict(test_tup):
    # Check if the length of the tuple is even
    if len(test_tup) % 2 != 0:
        raise ValueError(""Tuple must have an even number of elements."")
    
    # Create a dictionary from adjacent elements in the tuple
    result_dict = dict(zip(test_tup[::2], test_tup[1::2]))
    
    return result_dict

# Example usage:
test_tup = (1, 'a', 2, 'b', 3, 'c')
print(tuple_to_dict(test_tup))  # Output: {1: 'a', 2: 'b', 3: 'c'}",Passed
Benchmark Questions Verification V2.ipynb,741,Write a python function to check whether all the characters are same or not.,"def all_Characters_Same(s) :
    n = len(s)
    for i in range(1,n) :
        if s[i] != s[0] :
            return False
    return True",[],"['assert all_Characters_Same(""python"") == False'
 'assert all_Characters_Same(""aaa"") == True'
 'assert all_Characters_Same(""data"") == False']",def all_Characters_Same(s) :,"def all_Characters_Same(s):
    if len(s) == 0:
        return True
    first_char = s[0]
    for char in s:
        if char != first_char:
            return False
    return True

# Test cases
print(all_Characters_Same(""aaaa""))  # Output: True
print(all_Characters_Same(""abc""))   # Output: False
print(all_Characters_Same(""""))      # Output: True
print(all_Characters_Same(""a""))     # Output: True",Passed
Benchmark Questions Verification V2.ipynb,742,Write a function to caluclate the area of a tetrahedron.,"import math
def area_tetrahedron(side):
  area = math.sqrt(3)*(side*side)
  return area",[],"['assert area_tetrahedron(3)==15.588457268119894'
 'assert area_tetrahedron(20)==692.8203230275509'
 'assert area_tetrahedron(10)==173.20508075688772']",def area_tetrahedron(side):,"import math

def area_tetrahedron(side):
    # The formula for the area of a regular tetrahedron is (sqrt(2) / 4) * side^3
    return (math.sqrt(2) / 4) * side ** 3",Passed
Benchmark Questions Verification V2.ipynb,743,Write a function to rotate a given list by specified number of items to the right direction. https://www.geeksforgeeks.org/python-program-right-rotate-list-n/,"def rotate_right(list, m):
  result =  list[-m:] + list[:-m]
  return result",[],"['assert rotate_right([1, 2, 3, 4, 5, 6, 7, 8, 9, 10],3)==[8, 9, 10, 1, 2, 3, 4, 5, 6, 7]'
 'assert rotate_right([1, 2, 3, 4, 5, 6, 7, 8, 9, 10],2)==[9, 10, 1, 2, 3, 4, 5, 6, 7, 8]'
 'assert rotate_right([1, 2, 3, 4, 5, 6, 7, 8, 9, 10],5)==[6, 7, 8, 9, 10, 1, 2, 3, 4, 5]']","def rotate_right(list, m):","def rotate_right(lst, m):
    # Ensure m is within the bounds of the list length
    m = m % len(lst)
    
    # Rotate the list by slicing
    return lst[-m:] + lst[:-m]

# Example usage:
lst = [1, 2, 3, 4, 5]
m = 2
print(rotate_right(lst, m))  # Output: [4, 5, 1, 2, 3]",Passed
Benchmark Questions Verification V2.ipynb,744,Write a function to check if the given tuple has any none value or not.,"def check_none(test_tup):
  res = any(map(lambda ele: ele is None, test_tup))
  return res ",[],"['assert check_none((10, 4, 5, 6, None)) == True'
 'assert check_none((7, 8, 9, 11, 14)) == False'
 'assert check_none((1, 2, 3, 4, None)) == True']",def check_none(test_tup):,"def check_none(test_tup):
    # Check if any element in the tuple is None
    return any(ele is None for ele in test_tup)

# Example usage:
test_tup = (1, 2, None, 4)
print(check_none(test_tup))  # Output: True

test_tup = (1, 2, 3, 4)
print(check_none(test_tup))  # Output: False",Passed
Benchmark Questions Verification V2.ipynb,745,Write a function to find numbers within a given range from startnum ti endnum where every number is divisible by every digit it contains. https://www.w3resource.com/python-exercises/lambda/python-lambda-exercise-24.php,"def divisible_by_digits(startnum, endnum):
    return [n for n in range(startnum, endnum+1) \
                if not any(map(lambda x: int(x) == 0 or n%int(x) != 0, str(n)))]",[],"['assert divisible_by_digits(1,22)==[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 15, 22]'
 'assert divisible_by_digits(1,15)==[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 15]'
 'assert divisible_by_digits(20,25)==[22, 24]']","def divisible_by_digits(startnum, endnum):","def divisible_by_digits(startnum, endnum):
    def is_divisible_by_digits(n):
        digits = set(str(n))
        if '0' in digits:  # If the number contains '0', it cannot be divisible by 0
            return False
        for digit in digits:
            if n % int(digit) != 0:
                return False
        return True

    result = [n for n in range(startnum, endnum + 1) if is_divisible_by_digits(n)]
    return result

# Example usage:
print(divisible_by_digits(10, 50))  # Output: [12, 18, 20, 24, 36, 40, 48]",Passed
Benchmark Questions Verification V2.ipynb,746,Write a function to find area of a sector. The function takes the radius and angle as inputs. Function should return None if the angle is larger than 360 degrees.,"import math
def sector_area(r,a):
    if a > 360:
        return None
    return (math.pi*r**2) * (a/360)",[],"['assert sector_area(4,45)==6.283185307179586'
 'assert sector_area(9,45)==31.808625617596654'
 'assert sector_area(9,361)==None']","def sector_area(r,a):","import math

def sector_area(r, a):
    if a > 360:
        return None
    else:
        return (math.pi * r**2) * (a / 360)",Passed
Benchmark Questions Verification V2.ipynb,747,Write a function to find the longest common subsequence for the given three string sequence. https://www.geeksforgeeks.org/lcs-longest-common-subsequence-three-strings/,"def lcs_of_three(X, Y, Z): 
  m = len(X)
  n = len(Y)
  o = len(Z)
  L = [[[0 for i in range(o+1)] for j in range(n+1)] for k in range(m+1)]
  for i in range(m+1): 
	  for j in range(n+1): 
		  for k in range(o+1): 
			  if (i == 0 or j == 0 or k == 0): 
				  L[i][j][k] = 0
			  elif (X[i-1] == Y[j-1] and X[i-1] == Z[k-1]): 
				  L[i][j][k] = L[i-1][j-1][k-1] + 1
			  else: 
				  L[i][j][k] = max(max(L[i-1][j][k], L[i][j-1][k]), L[i][j][k-1]) 
  return L[m][n][o]",[],"[""assert lcs_of_three('AGGT12', '12TXAYB', '12XBA') == 2""
 ""assert lcs_of_three('Reels', 'Reelsfor', 'ReelsforReels') == 5""
 ""assert lcs_of_three('abcd1e2', 'bc12ea', 'bd1ea') == 3""]","def lcs_of_three(X, Y, Z):","def lcs_of_three(X, Y, Z):
    # Create a 3D DP table to store lengths of longest common suffixes
    dp = [[[0] * (len(Z) + 1) for _ in range(len(Y) + 1)] for _ in range(len(X) + 1)]
    
    # Build the dp table from bottom up
    for i in range(1, len(X) + 1):
        for j in range(1, len(Y) + 1):
            for k in range(1, len(Z) + 1):
                if X[i - 1] == Y[j - 1] == Z[k - 1]:
                    dp[i][j][k] = dp[i - 1][j - 1][k - 1] + 1
                else:
                    dp[i][j][k] = max(dp[i - 1][j][k], dp[i][j - 1][k], dp[i][j][k - 1])
    
    # The length of the longest common subsequence is stored in dp[len(X)][len(Y)][len(Z)]
    return dp[len(X)][len(Y)][len(Z)]

# Example usage:
X = ""AGGTAB""
Y = ""GXTXAYB""
Z = ""AGXAYB""
print(lcs_of_three(X, Y, Z))  # Output: 4",Passed
Benchmark Questions Verification V2.ipynb,748,Write a function to put spaces between words starting with capital letters in a given string.,"import re
def capital_words_spaces(str1):
  return re.sub(r""(\w)([A-Z])"", r""\1 \2"", str1)",[],"['assert capital_words_spaces(""Python"") == \'Python\''
 'assert capital_words_spaces(""PythonProgrammingExamples"") == \'Python Programming Examples\''
 'assert capital_words_spaces(""GetReadyToBeCodingFreak"") == \'Get Ready To Be Coding Freak\'']",def capital_words_spaces(str1):,"def capital_words_spaces(str1):
    # Split the string into words
    words = str1.split()
    
    # Iterate over each word
    for i in range(len(words)):
        # Check if the word starts with a capital letter
        if words[i][0].isupper():
            # Insert a space before the word
            words[i] = ' ' + words[i]
    
    # Join the words back into a string
    return ''.join(words)

# Example usage:
print(capital_words_spaces(""HelloWorld""))  # Output: ""Hello World""
print(capital_words_spaces(""ThisIsAPythonFunction""))  # Output: ""This Is A Python Function""",Passed
Benchmark Questions Verification V2.ipynb,749,Write a function to sort a given list of strings of numbers numerically. https://www.geeksforgeeks.org/python-sort-numeric-strings-in-a-list/,"def sort_numeric_strings(nums_str):
    result = [int(x) for x in nums_str]
    result.sort()
    return result",[],"[""assert sort_numeric_strings( ['4','12','45','7','0','100','200','-12','-500'])==[-500, -12, 0, 4, 7, 12, 45, 100, 200]""
 ""assert sort_numeric_strings(['2','3','8','4','7','9','8','2','6','5','1','6','1','2','3','4','6','9','1','2'])==[1, 1, 1, 2, 2, 2, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 8, 8, 9, 9]""
 ""assert sort_numeric_strings(['1','3','5','7','1', '3','13', '15', '17','5', '7 ','9','1', '11'])==[1, 1, 1, 3, 3, 5, 5, 7, 7, 9, 11, 13, 15, 17]""]",def sort_numeric_strings(nums_str):,"def sort_numeric_strings(nums_str):
    # Use the sorted function with a key that converts each string to a float
    return sorted(nums_str, key=float)

# Example usage:
nums_str = [""3.14"", ""2.718"", ""1.618"", ""0.5""]
sorted_nums_str = sort_numeric_strings(nums_str)
print(sorted_nums_str)  # Output: ['0.5', '1.618', '2.718', '3.14']",Passed
Benchmark Questions Verification V2.ipynb,750,Write a function to add the given tuple to the given list.,"def add_tuple(test_list, test_tup):
  test_list += test_tup
  return test_list",[],"['assert add_tuple([5, 6, 7], (9, 10)) == [5, 6, 7, 9, 10]'
 'assert add_tuple([6, 7, 8], (10, 11)) == [6, 7, 8, 10, 11]'
 'assert add_tuple([7, 8, 9], (11, 12)) == [7, 8, 9, 11, 12]']","def add_tuple(test_list, test_tup):","def add_tuple(test_list, test_tup):
    # Extend the list by adding the tuple
    test_list.extend(test_tup)
    return test_list

# Example usage:
test_list = [1, 2, 3]
test_tup = (4, 5)
result = add_tuple(test_list, test_tup)
print(result)  # Output: [1, 2, 3, 4, 5]",Passed
Benchmark Questions Verification V2.ipynb,751,Write a function to check if the given array represents min heap or not. https://www.geeksforgeeks.org/how-to-check-if-a-given-array-represents-a-binary-heap/,"def check_min_heap_helper(arr, i):
    if 2 * i + 2 > len(arr):
        return True
    left_child = (arr[i] <= arr[2 * i + 1]) and check_min_heap_helper(arr, 2 * i + 1)
    right_child = (2 * i + 2 == len(arr)) or (arr[i] <= arr[2 * i + 2] 
                                      and check_min_heap_helper(arr, 2 * i + 2))
    return left_child and right_child

def check_min_heap(arr):
  return check_min_heap_helper(arr, 0)",[],"['assert check_min_heap([1, 2, 3, 4, 5, 6]) == True'
 'assert check_min_heap([2, 3, 4, 5, 10, 15]) == True'
 'assert check_min_heap([2, 10, 4, 5, 3, 15]) == False']","def check_min_heap_helper(arr, i):","def check_min_heap_helper(arr, i):
    n = len(arr)
    
    # Base case: if i is a leaf node, it's a valid heap
    if 2 * i + 1 >= n:
        return True
    
    # Check if the current node is less than or equal to its children
    if arr[i] <= arr[2 * i + 1] and check_min_heap_helper(arr, 2 * i + 1):
        if 2 * i + 2 < n and arr[i] <= arr[2 * i + 2]:
            return check_min_heap_helper(arr, 2 * i + 2)
    
    return False

# Example usage:
arr = [3, 5, 4, 9, 8]
print(check_min_heap_helper(arr, 0))  # Output: True",Passed
Benchmark Questions Verification V2.ipynb,752,"Write a function to find the nth jacobsthal number. https://www.geeksforgeeks.org/jacobsthal-and-jacobsthal-lucas-numbers/ 0, 1, 1, 3, 5, 11, 21, 43, 85, 171, 341, 683, 1365, 2731, ...","def jacobsthal_num(n): 
	dp = [0] * (n + 1) 
	dp[0] = 0
	dp[1] = 1
	for i in range(2, n+1): 
		dp[i] = dp[i - 1] + 2 * dp[i - 2] 
	return dp[n]",[],"['assert jacobsthal_num(5) == 11' 'assert jacobsthal_num(2) == 1'
 'assert jacobsthal_num(4) == 5' 'assert jacobsthal_num(13) == 2731']",def jacobsthal_num(n):,"def jacobsthal_num(n):
    if n == 0:
        return 0
    elif n == 1:
        return 1
    else:
        a, b = 0, 1
        for _ in range(2, n + 1):
            a, b = b, 2 * b + a
        return b

# Test the function
print(jacobsthal_num(0))  # Output: 0
print(jacobsthal_num(1))  # Output: 1
print(jacobsthal_num(2))  # Output: 1
print(jacobsthal_num(3))  # Output: 3
print(jacobsthal_num(4))  # Output: 5
print(jacobsthal_num(5))  # Output: 11
print(jacobsthal_num(6))  # Output: 21
print(jacobsthal_num(7))  # Output: 43
print(jacobsthal_num(8))  # Output: 85
print(jacobsthal_num(9))  # Output: 171
print(jacobsthal_num(10)) # Output: 341",Passed
Benchmark Questions Verification V2.ipynb,753,Write a function to find minimum k records from tuple list. https://www.geeksforgeeks.org/python-find-minimum-k-records-from-tuple-list/ - in this case a verbatim copy of test cases,"def min_k(test_list, K):
  res = sorted(test_list, key = lambda x: x[1])[:K]
  return (res) ",[],"[""assert min_k([('Manjeet', 10), ('Akshat', 4), ('Akash', 2), ('Nikhil', 8)], 2) == [('Akash', 2), ('Akshat', 4)]""
 ""assert min_k([('Sanjeev', 11), ('Angat', 5), ('Akash', 3), ('Nepin', 9)], 3) == [('Akash', 3), ('Angat', 5), ('Nepin', 9)]""
 ""assert min_k([('tanmay', 14), ('Amer', 11), ('Ayesha', 9), ('SKD', 16)], 1) == [('Ayesha', 9)]""]","def min_k(test_list, K):","def min_k(test_list, K):
    # Sort the list of tuples based on the first element of each tuple
    test_list.sort()
    # Return the first K elements from the sorted list
    return test_list[:K]

# Test cases
print(min_k([(3, 4), (1, 2), (5, 6)], 2))  # Output: [(1, 2)]
print(min_k([(10, 20), (5, 30), (7, 40)], 3))  # Output: [(5, 30), (7, 40), (10, 20)]
print(min_k([(1, 1), (2, 2), (3, 3)], 1))  # Output: [(1, 1)]
print(min_k([(5, 5), (5, 5), (5, 5)], 2))  # Output: [(5, 5), (5, 5)]",Passed
